1.59247 0 0 0 0 0
1.46633 1 0 0 0 0
-0.891933 0 1 0 0 0
-0.0225349 0 0 1 0 0
0.19586 0 0 0 1 0
-0.00838239 0 0 0 0 1
0.36036 2 0 0 0 0
0.625955 1 1 0 0 0
-0.379147 0 2 0 0 0
-0.241798 1 0 1 0 0
0.276681 0 1 1 0 0
0.5156 0 0 2 0 0
0.262607 1 0 0 1 0
-0.56044 0 1 0 1 0
-0.029737 0 0 1 1 0
-0.317162 0 0 0 2 0
0.24023 1 0 0 0 1
-0.242927 0 1 0 0 1
-0.212127 0 0 1 0 1
-0.334511 0 0 0 1 1
0.173577 0 0 0 0 2
-0.290964 3 0 0 0 0
-0.0191995 2 1 0 0 0
0.117902 1 2 0 0 0
-0.1591 0 3 0 0 0
-0.682298 2 0 1 0 0
-0.201892 1 1 1 0 0
0.492169 0 2 1 0 0
0.085664 1 0 2 0 0
0.0927196 0 1 2 0 0
-0.499581 0 0 3 0 0
-0.649413 2 0 0 1 0
0.431931 1 1 0 1 0
0.105585 0 2 0 1 0
-0.283129 1 0 1 1 0
0.573205 0 1 1 1 0
-0.179016 0 0 2 1 0
-0.301378 1 0 0 2 0
0.71995 0 1 0 2 0
-0.117753 0 0 1 2 0
0.102535 0 0 0 3 0
-0.0944364 2 0 0 0 1
0.199944 1 1 0 0 1
-0.102394 0 2 0 0 1
0.043508 1 0 1 0 1
-0.155348 0 1 1 0 1
0.298665 0 0 2 0 1
0.0648489 1 0 0 1 1
0.0847295 0 1 0 1 1
0.161018 0 0 1 1 1
0.299088 0 0 0 2 1
0.0323235 1 0 0 0 2
0.0628365 0 1 0 0 2
-0.373247 0 0 1 0 2
-0.0600116 0 0 0 1 2
-0.113922 0 0 0 0 3
0.483905 4 0 0 0 0
-0.0120922 3 1 0 0 0
-0.0955394 2 2 0 0 0
0.00624846 1 3 0 0 0
0.0765714 0 4 0 0 0
0.265598 3 0 1 0 0
-0.103266 2 1 1 0 0
-0.13415 1 2 1 0 0
0.039013 0 3 1 0 0
0.205259 2 0 2 0 0
-0.232011 1 1 2 0 0
-0.180835 0 2 2 0 0
0.0734333 1 0 3 0 0
0.0847856 0 1 3 0 0
-0.080861 0 0 4 0 0
-0.146375 3 0 0 1 0
-0.0505372 2 1 0 1 0
0.162106 1 2 0 1 0
0.113124 0 3 0 1 0
0.546145 2 0 1 1 0
-0.23409 1 1 1 1 0
0.0891165 0 2 1 1 0
0.334163 1 0 2 1 0
-0.278723 0 1 2 1 0
0.281142 0 0 3 1 0
0.00525383 2 0 0 2 0
0.308902 1 1 0 2 0
-0.341291 0 2 0 2 0
0.102475 1 0 1 2 0
-0.264537 0 1 1 2 0
-0.0698443 0 0 2 2 0
0.0736502 1 0 0 3 0
-0.179573 0 1 0 3 0
0.0643249 0 0 1 3 0
-0.00542598 0 0 0 4 0
-0.134242 3 0 0 0 1
0.0407381 2 1 0 0 1
0.217638 1 2 0 0 1
0.175301 0 3 0 0 1
-0.202771 2 0 1 0 1
0.142561 1 1 1 0 1
0.411974 0 2 1 0 1
-0.184909 1 0 2 0 1
-0.016944 0 1 2 0 1
-0.0479922 0 0 3 0 1
0.00927006 2 0 0 1 1
0.0721359 1 1 0 1 1
-0.304902 0 2 0 1 1
0.0101917 1 0 1 1 1
-0.219832 0 1 1 1 1
-0.0932591 0 0 2 1 1
-0.091794 1 0 0 2 1
0.137127 0 1 0 2 1
0.0214656 0 0 1 2 1
-0.0695011 0 0 0 3 1
-0.189395 2 0 0 0 2
-0.119655 1 1 0 0 2
-0.33764 0 2 0 0 2
-0.0368809 1 0 1 0 2
-0.28915 0 1 1 0 2
-0.182777 0 0 2 0 2
-0.0835206 1 0 0 1 2
0.120638 0 1 0 1 2
0.255246 0 0 1 1 2
-0.0337784 0 0 0 2 2
-0.152595 1 0 0 0 3
0.170647 0 1 0 0 3
0.00841254 0 0 1 0 3
-0.0149754 0 0 0 1 3
-0.0571807 0 0 0 0 4
-0.00799011 5 0 0 0 0
0.0147316 4 1 0 0 0
0.032309 3 2 0 0 0
0.0136997 2 3 0 0 0
-0.0783128 1 4 0 0 0
-0.283267 0 5 0 0 0
-0.456559 4 0 1 0 0
-0.266333 3 1 1 0 0
-0.101028 2 2 1 0 0
-0.0387398 1 3 1 0 0
-0.157119 0 4 1 0 0
-0.00845873 3 0 2 0 0
0.103343 2 1 2 0 0
0.125394 1 2 2 0 0
-0.0272908 0 3 2 0 0
0.231971 2 0 3 0 0
0.12154 1 1 3 0 0
-0.0475244 0 2 3 0 0
-0.0822469 1 0 4 0 0
0.0942533 0 1 4 0 0
0.106788 0 0 5 0 0
-0.0221289 4 0 0 1 0
0.0288737 3 1 0 1 0
0.0596743 2 2 0 1 0
0.0491515 1 3 0 1 0
-0.0230103 0 4 0 1 0
-0.068321 3 0 1 1 0
-0.00134112 2 1 1 1 0
0.0218968 1 2 1 1 0
-0.0270151 0 3 1 1 0
-0.00204216 2 0 2 1 0
-0.000292847 1 1 2 1 0
-0.0387895 0 2 2 1 0
-0.0206741 1 0 3 1 0
0.00869777 0 1 3 1 0
0.0161071 0 0 4 1 0
-0.0084273 3 0 0 2 0
0.0138053 2 1 0 2 0
0.0174542 1 2 0 2 0
-0.00601711 0 3 0 2 0
-0.00910064 2 0 1 2 0
-0.000361373 1 1 1 2 0
-0.0131582 0 2 1 2 0
-0.00135564 1 0 2 2 0
0.00127765 0 1 2 2 0
-0.00242209 0 0 3 2 0
-0.00335459 2 0 0 3 0
0.000261959 1 1 0 3 0
-0.00555676 0 2 0 3 0
0.001182 1 0 1 3 0
-0.00012941 0 1 1 3 0
-0.00174832 0 0 2 3 0
0.000228817 1 0 0 4 0
-0.000462 0 1 0 4 0
-0.000551092 0 0 1 4 0
0.00020875 0 0 0 5 0
-0.261926 4 0 0 0 1
-0.0518022 3 1 0 0 1
0.14602 2 2 0 0 1
0.25594 1 3 0 0 1
0.198998 0 4 0 0 1
0.157992 3 0 1 0 1
0.240895 2 1 1 0 1
0.232683 1 2 1 0 1
0.0459661 0 3 1 0 1
0.266112 2 0 2 0 1
0.0810767 1 1 2 0 1
-0.120657 0 2 2 0 1
-0.255351 1 0 3 0 1
0.0109156 0 1 3 0 1
-0.0016681 0 0 4 0 1
-0.0517835 3 0 0 1 1
0.0418767 2 1 0 1 1
0.0942904 1 2 0 1 1
0.0722091 0 3 0 1 1
-0.0372765 2 0 1 1 1
-0.0385839 1 1 1 1 1
-0.0771545 0 2 1 1 1
-0.103875 1 0 2 1 1
-0.0597834 0 1 2 1 1
0.0035862 0 0 3 1 1
-0.0196486 2 0 0 2 1
0.00327407 1 1 0 2 1
0.00208877 0 2 0 2 1
-0.0181957 1 0 1 2 1
-0.0120395 0 1 1 2 1
0.00654056 0 0 2 2 1
0.00251888 1 0 0 3 1
0.00365428 0 1 0 3 1
0.00549363 0 0 1 3 1
-0.00222669 0 0 0 4 1
0.177816 3 0 0 0 2
0.145911 2 1 0 0 2
0.0695659 1 2 0 0 2
-0.110341 0 3 0 0 2
0.174362 2 0 1 0 2
-0.0971328 1 1 1 0 2
-0.340066 0 2 1 0 2
0.177418 1 0 2 0 2
0.395012 0 1 2 0 2
-0.203991 0 0 3 0 2
-0.0664666 2 0 0 1 2
-0.0576829 1 1 0 1 2
-0.0586084 0 2 0 1 2
-0.0504039 1 0 1 1 2
-0.00492861 0 1 1 1 2
0.0255775 0 0 2 1 2
0.0013201 1 0 0 2 2
0.0220369 0 1 0 2 2
0.0251036 0 0 1 2 2
-0.0101922 0 0 0 3 2
0.0509783 2 0 0 0 3
-0.226661 1 1 0 0 3
-0.363458 0 2 0 0 3
0.134899 1 0 1 0 3
0.218952 0 1 1 0 3
0.0357807 0 0 2 0 3
0.0662616 1 0 0 1 3
0.143074 0 1 0 1 3
0.0973849 0 0 1 1 3
-0.00190567 0 0 0 2 3
0.0996187 1 0 0 0 4
0.272632 0 1 0 0 4
0.00218678 0 0 1 0 4
0.0403543 0 0 0 1 4
-0.13261 0 0 0 0 5
