0.0304617 0 0 0 0 0
0.0689556 1 0 0 0 0
0.0871892 0 1 0 0 0
-0.508572 0 0 1 0 0
0.0681668 0 0 0 1 0
-0.0571195 0 0 0 0 1
-0.40979 2 0 0 0 0
2.5577 1 1 0 0 0
-0.874391 0 2 0 0 0
0.168888 1 0 1 0 0
0.7831 0 1 1 0 0
-0.0238885 0 0 2 0 0
0.353575 1 0 0 1 0
0.0966878 0 1 0 1 0
0.0544044 0 0 1 1 0
-0.00219893 0 0 0 2 0
-0.0792266 1 0 0 0 1
0.376732 0 1 0 0 1
-0.163941 0 0 1 0 1
-0.357485 0 0 0 1 1
-0.38942 0 0 0 0 2
-0.616019 3 0 0 0 0
-0.0788536 2 1 0 0 0
0.652861 1 2 0 0 0
-0.763295 0 3 0 0 0
-0.218016 2 0 1 0 0
-0.132096 1 1 1 0 0
0.294531 0 2 1 0 0
-0.314912 1 0 2 0 0
-0.336063 0 1 2 0 0
0.0781291 0 0 3 0 0
-0.756079 2 0 0 1 0
1.84475 1 1 0 1 0
-1.62068 0 2 0 1 0
-0.298861 1 0 1 1 0
0.146551 0 1 1 1 0
-0.0374768 0 0 2 1 0
0.308527 1 0 0 2 0
-0.437971 0 1 0 2 0
0.190653 0 0 1 2 0
-0.0626735 0 0 0 3 0
-0.159303 2 0 0 0 1
-0.124833 1 1 0 0 1
0.0389518 0 2 0 0 1
0.349323 1 0 1 0 1
-0.541316 0 1 1 0 1
0.302688 0 0 2 0 1
-0.0237596 1 0 0 1 1
-0.0689281 0 1 0 1 1
-0.00116123 0 0 1 1 1
0.297983 0 0 0 2 1
-0.0844447 1 0 0 0 2
0.0833353 0 1 0 0 2
0.221575 0 0 1 0 2
0.166761 0 0 0 1 2
0.146358 0 0 0 0 3
0.147165 4 0 0 0 0
0.161071 3 1 0 0 0
0.421629 2 2 0 0 0
0.459451 1 3 0 0 0
-0.425595 0 4 0 0 0
0.870451 3 0 1 0 0
-0.626371 2 1 1 0 0
-0.636179 1 2 1 0 0
0.164781 0 3 1 0 0
-0.0474577 2 0 2 0 0
-0.796782 1 1 2 0 0
0.238087 0 2 2 0 0
-0.160044 1 0 3 0 0
-0.229196 0 1 3 0 0
-0.0763097 0 0 4 0 0
0.447724 3 0 0 1 0
-1.33602 2 1 0 1 0
0.0904362 1 2 0 1 0
0.660662 0 3 0 1 0
0.342505 2 0 1 1 0
-0.888478 1 1 1 1 0
0.499839 0 2 1 1 0
0.865955 1 0 2 1 0
-0.500999 0 1 2 1 0
-0.0844537 0 0 3 1 0
-0.105788 2 0 0 2 0
0.595044 1 1 0 2 0
-0.296171 0 2 0 2 0
