1.58979 0 0 0 0 0
1.46374 1 0 0 0 0
-0.902236 0 1 0 0 0
-0.0176941 0 0 1 0 0
0.194201 0 0 0 1 0
0.013572 0 0 0 0 1
0.389709 2 0 0 0 0
0.632984 1 1 0 0 0
-0.399233 0 2 0 0 0
-0.23859 1 0 1 0 0
0.287722 0 1 1 0 0
0.505668 0 0 2 0 0
0.261968 1 0 0 1 0
-0.564275 0 1 0 1 0
-0.0276549 0 0 1 1 0
-0.317912 0 0 0 2 0
0.239418 1 0 0 0 1
-0.229911 0 1 0 0 1
-0.203105 0 0 1 0 1
-0.326906 0 0 0 1 1
0.189006 0 0 0 0 2
-0.26202 3 0 0 0 0
-0.0120689 2 1 0 0 0
0.102538 1 2 0 0 0
-0.20363 0 3 0 0 0
-0.671263 2 0 1 0 0
-0.208269 1 1 1 0 0
0.475177 0 2 1 0 0
0.0611389 1 0 2 0 0
0.0890518 0 1 2 0 0
-0.502068 0 0 3 0 0
-0.631396 2 0 0 1 0
0.439271 1 1 0 1 0
0.099921 0 2 0 1 0
-0.282257 1 0 1 1 0
0.582495 0 1 1 1 0
-0.186261 0 0 2 1 0
-0.301511 1 0 0 2 0
0.718717 0 1 0 2 0
-0.11681 0 0 1 2 0
0.102334 0 0 0 3 0
-0.101622 2 0 0 0 1
0.197842 1 1 0 0 1
-0.101857 0 2 0 0 1
0.0258716 1 0 1 0 1
-0.176298 0 1 1 0 1
0.333943 0 0 2 0 1
0.05694 1 0 0 1 1
0.0893092 0 1 0 1 1
0.162326 0 0 1 1 1
0.300248 0 0 0 2 1
0.0355923 1 0 0 0 2
0.05596 0 1 0 0 2
-0.353011 0 0 1 0 2
-0.0525642 0 0 0 1 2
-0.132201 0 0 0 0 3
0.47856 4 0 0 0 0
-0.0300416 3 1 0 0 0
-0.120933 2 2 0 0 0
-0.0267171 1 3 0 0 0
0.0287626 0 4 0 0 0
0.249309 3 0 1 0 0
-0.132265 2 1 1 0 0
-0.170112 1 2 1 0 0
-0.00604348 0 3 1 0 0
0.205163 2 0 2 0 0
-0.266121 1 1 2 0 0
-0.21593 0 2 2 0 0
0.0625132 1 0 3 0 0
0.101753 0 1 3 0 0
-0.0720909 0 0 4 0 0
-0.130803 3 0 0 1 0
-0.0431998 2 1 0 1 0
0.161146 1 2 0 1 0
0.100307 0 3 0 1 0
0.551515 2 0 1 1 0
-0.232779 1 1 1 1 0
0.0906803 0 2 1 1 0
0.316885 1 0 2 1 0
-0.276182 0 1 2 1 0
0.277555 0 0 3 1 0
0.0141222 2 0 0 2 0
0.313035 1 1 0 2 0
-0.342962 0 2 0 2 0
0.101911 1 0 1 2 0
-0.258561 0 1 1 2 0
-0.0735612 0 0 2 2 0
0.0735474 1 0 0 3 0
-0.1799 0 1 0 3 0
0.064937 0 0 1 3 0
-0.00536808 0 0 0 4 0
-0.145048 3 0 0 0 1
0.0333872 2 1 0 0 1
0.217151 1 2 0 0 1
0.175752 0 3 0 0 1
-0.230871 2 0 1 0 1
0.0949149 1 1 1 0 1
0.358368 0 2 1 0 1
-0.144861 1 0 2 0 1
0.00130077 0 1 2 0 1
-0.0216245 0 0 3 0 1
0.00348836 2 0 0 1 1
0.0747119 1 1 0 1 1
-0.294414 0 2 0 1 1
-0.00271537 1 0 1 1 1
-0.226329 0 1 1 1 1
-0.084981 0 0 2 1 1
-0.101067 1 0 0 2 1
0.137376 0 1 0 2 1
0.0195 0 0 1 2 1
-0.0706277 0 0 0 3 1
-0.221514 2 0 0 0 2
-0.158778 1 1 0 0 2
-0.383973 0 2 0 0 2
0.00280169 1 0 1 0 2
-0.287984 0 1 1 0 2
-0.142761 0 0 2 0 2
-0.08078 1 0 0 1 2
0.124288 0 1 0 1 2
0.262318 0 0 1 1 2
-0.0311408 0 0 0 2 2
-0.134468 1 0 0 0 3
0.15002 0 1 0 0 3
0.00953135 0 0 1 0 3
-0.0275121 0 0 0 1 3
-0.0930933 0 0 0 0 4
-0.0260994 5 0 0 0 0
0.003192 4 1 0 0 0
0.0376561 3 2 0 0 0
0.0414243 2 3 0 0 0
-0.0292002 1 4 0 0 0
-0.22172 0 5 0 0 0
-0.501052 4 0 1 0 0
-0.285764 3 1 1 0 0
-0.0840891 2 2 1 0 0
0.0147596 1 3 1 0 0
-0.0801627 0 4 1 0 0
-0.00593771 3 0 2 0 0
0.0939774 2 1 2 0 0
0.123425 1 2 2 0 0
-0.0101316 0 3 2 0 0
0.32492 2 0 3 0 0
0.153373 1 1 3 0 0
-0.00667964 0 2 3 0 0
-0.10707 1 0 4 0 0
0.109028 0 1 4 0 0
0.118903 0 0 5 0 0
-0.0357293 4 0 0 1 0
0.0142282 3 1 0 1 0
0.0479932 2 2 0 1 0
0.0411247 1 3 0 1 0
-0.0310629 0 4 0 1 0
-0.0855558 3 0 1 1 0
-0.0160247 2 1 1 1 0
0.0137926 1 2 1 1 0
-0.0295279 0 3 1 1 0
-0.000831687 2 0 2 1 0
-0.00736372 1 1 2 1 0
-0.0354256 0 2 2 1 0
-0.0329682 1 0 3 1 0
0.0273614 0 1 3 1 0
0.0240449 0 0 4 1 0
-0.00428217 3 0 0 2 0
0.0156177 2 1 0 2 0
0.0170676 1 2 0 2 0
-0.0104193 0 3 0 2 0
-0.00929081 2 0 1 2 0
0.0002037 1 1 1 2 0
-0.00938362 0 2 1 2 0
-0.011491 1 0 2 2 0
0.00599547 0 1 2 2 0
-0.00237819 0 0 3 2 0
-7.92367e-05 2 0 0 3 0
0.00164374 1 1 0 3 0
-0.00653217 0 2 0 3 0
0.00034036 1 0 1 3 0
0.00344242 0 1 1 3 0
-0.00280231 0 0 2 3 0
8.37214e-05 1 0 0 4 0
-0.000523319 0 1 0 4 0
